"wg_id","name","surcharge","zipcode","carrier_type","distance","operation"
"137","RLM - Accent Moving & Storage","0","74432","1","69.9","add"
"137","RLM - Accent Moving & Storage","0","74434","1","41.7","add"
"137","RLM - Accent Moving & Storage","0","74435","1","64.6","add"
"137","RLM - Accent Moving & Storage","0","74436","1","22.7","add"
"137","RLM - Accent Moving & Storage","0","74437","1","61.7","add"
"137","RLM - Accent Moving & Storage","0","74438","1","51.9","add"
"137","RLM - Accent Moving & Storage","0","74439","1","50.7","add"
"137","RLM - Accent Moving & Storage","0","74440","1","77.3","add"
"137","RLM - Accent Moving & Storage","0","74441","1","42.8","add"
"137","RLM - Accent Moving & Storage","0","74442","1","87.5","add"
"137","RLM - Accent Moving & Storage","0","74444","1","60.9","add"
"137","RLM - Accent Moving & Storage","0","74445","1","55.9","add"
"137","RLM - Accent Moving & Storage","0","74446","1","36.4","add"
"137","RLM - Accent Moving & Storage","0","74447","1","49.7","add"
"137","RLM - Accent Moving & Storage","0","74450","1","46.5","add"
"137","RLM - Accent Moving & Storage","0","74451","1","65.8","add"
"137","RLM - Accent Moving & Storage","0","74452","1","50.6","add"
"137","RLM - Accent Moving & Storage","0","74454","1","24","add"
"137","RLM - Accent Moving & Storage","0","74455","1","66.2","add"
"137","RLM - Accent Moving & Storage","0","74456","1","42","add"
"137","RLM - Accent Moving & Storage","0","74457","1","80.5","add"
"137","RLM - Accent Moving & Storage","0","74458","1","18.3","add"
"137","RLM - Accent Moving & Storage","0","74459","1","53.1","add"
"137","RLM - Accent Moving & Storage","0","74460","1","56.1","add"
"137","RLM - Accent Moving & Storage","0","74461","1","72","add"
"137","RLM - Accent Moving & Storage","0","74462","1","78.2","add"
"137","RLM - Accent Moving & Storage","0","74463","1","34.4","add"
"137","RLM - Accent Moving & Storage","0","74464","1","61.4","add"
"137","RLM - Accent Moving & Storage","0","74465","1","60.7","add"
"137","RLM - Accent Moving & Storage","0","74467","1","27.6","add"
"137","RLM - Accent Moving & Storage","0","74468","1","52.9","add"
"137","RLM - Accent Moving & Storage","0","74469","1","54.8","add"
"137","RLM - Accent Moving & Storage","0","74470","1","59.9","add"
"137","RLM - Accent Moving & Storage","0","74471","1","69.6","add"
"137","RLM - Accent Moving & Storage","0","74472","1","72.7","add"
"137","RLM - Accent Moving & Storage","0","74477","1","27.1","add"
"137","RLM - Accent Moving & Storage","0","74601","1","110.1","add"
"137","RLM - Accent Moving & Storage","0","74602","1","109.2","add"
"137","RLM - Accent Moving & Storage","0","74604","1","111.8","add"
"137","RLM - Accent Moving & Storage","0","74630","1","115.2","add"
"137","RLM - Accent Moving & Storage","0","74631","1","133.1","add"
"137","RLM - Accent Moving & Storage","0","74632","1","138","add"
"137","RLM - Accent Moving & Storage","0","74633","1","95.1","add"
"137","RLM - Accent Moving & Storage","0","74636","1","138.6","add"
"137","RLM - Accent Moving & Storage","0","74637","1","84.9","add"
"137","RLM - Accent Moving & Storage","0","74640","1","128.4","add"
"137","RLM - Accent Moving & Storage","0","74641","1","127.3","add"
"137","RLM - Accent Moving & Storage","0","74643","1","133.1","add"
"137","RLM - Accent Moving & Storage","0","74644","1","116","add"
"137","RLM - Accent Moving & Storage","0","74646","1","135.9","add"
"137","RLM - Accent Moving & Storage","0","74647","1","123.1","add"
"137","RLM - Accent Moving & Storage","0","74650","1","80.6","add"
"137","RLM - Accent Moving & Storage","0","74651","1","99.4","add"
"137","RLM - Accent Moving & Storage","0","74652","1","104.9","add"
"137","RLM - Accent Moving & Storage","0","74653","1","119.6","add"
"137","RLM - Accent Moving & Storage","0","74901","1","106.5","add"
"137","RLM - Accent Moving & Storage","0","74902","1","116","add"
"137","RLM - Accent Moving & Storage","0","74930","1","110.4","add"
"137","RLM - Accent Moving & Storage","0","74931","1","78.5","add"
"137","RLM - Accent Moving & Storage","0","74932","1","117.1","add"
"137","RLM - Accent Moving & Storage","0","74935","1","111.6","add"
"137","RLM - Accent Moving & Storage","0","74936","1","91.5","add"
"137","RLM - Accent Moving & Storage","0","74937","1","129.8","add"
"137","RLM - Accent Moving & Storage","0","74939","1","144.9","add"
"137","RLM - Accent Moving & Storage","0","74940","1","120.8","add"
"137","RLM - Accent Moving & Storage","0","74941","1","101.5","add"
"137","RLM - Accent Moving & Storage","0","74942","1","111.3","add"
"137","RLM - Accent Moving & Storage","0","74943","1","93.5","add"
"137","RLM - Accent Moving & Storage","0","74944","1","98.9","add"
"137","RLM - Accent Moving & Storage","0","74945","1","94","add"
"137","RLM - Accent Moving & Storage","0","74946","1","103.2","add"
"137","RLM - Accent Moving & Storage","0","74947","1","125.9","add"
"137","RLM - Accent Moving & Storage","0","74948","1","97.3","add"
"137","RLM - Accent Moving & Storage","99","74949","1","156.5","add"
"137","RLM - Accent Moving & Storage","0","74951","1","104.7","add"
"137","RLM - Accent Moving & Storage","0","74953","1","113.9","add"
"137","RLM - Accent Moving & Storage","0","74954","1","98.4","add"
"137","RLM - Accent Moving & Storage","0","74955","1","82.2","add"
"137","RLM - Accent Moving & Storage","0","74956","1","110.4","add"
"137","RLM - Accent Moving & Storage","99","74957","1","166","add"
"137","RLM - Accent Moving & Storage","0","74959","1","103.3","add"
"137","RLM - Accent Moving & Storage","0","74960","1","82.8","add"
"137","RLM - Accent Moving & Storage","0","74962","1","73.5","add"
"137","RLM - Accent Moving & Storage","99","74963","1","180.9","add"
"137","RLM - Accent Moving & Storage","0","74964","1","87.8","add"
"137","RLM - Accent Moving & Storage","0","74965","1","89.1","add"
"137","RLM - Accent Moving & Storage","0","74966","1","129.4","add"
"141","RLM - Cardinal Messenger","0","27801","1","149","add"
"141","RLM - Cardinal Messenger","0","27802","1","147","add"
"141","RLM - Cardinal Messenger","0","27803","1","148.4","add"
"141","RLM - Cardinal Messenger","0","27804","1","144.1","add"
"141","RLM - Cardinal Messenger","0","27805","1","76.8","add"
"141","RLM - Cardinal Messenger","99","27806","1","160.1","add"
"141","RLM - Cardinal Messenger","99","27807","1","165.6","add"
"141","RLM - Cardinal Messenger","0","27808","1","149.4","add"
"141","RLM - Cardinal Messenger","0","27809","1","139.8","add"
"141","RLM - Cardinal Messenger","99","27810","1","163.1","add"
"141","RLM - Cardinal Messenger","99","27811","1","155.6","add"
"141","RLM - Cardinal Messenger","0","27812","1","133","add"
"141","RLM - Cardinal Messenger","99","27813","1","169.2","add"
"141","RLM - Cardinal Messenger","0","27814","1","149.9","add"
"141","RLM - Cardinal Messenger","99","27815","1","152.7","add"
"141","RLM - Cardinal Messenger","99","27816","1","156.6","add"
"141","RLM - Cardinal Messenger","0","27817","1","137","add"
"141","RLM - Cardinal Messenger","0","27818","1","66","add"
"141","RLM - Cardinal Messenger","0","27819","1","134.9","add"
"141","RLM - Cardinal Messenger","0","27820","1","82.3","add"
"141","RLM - Cardinal Messenger","99","27821","1","153.7","add"
"141","RLM - Cardinal Messenger","99","27822","1","156.7","add"
"141","RLM - Cardinal Messenger","0","27823","1","128.9","add"
"141","RLM - Cardinal Messenger","0","27824","1","148.2","add"
"141","RLM - Cardinal Messenger","0","27825","1","116.6","add"
"141","RLM - Cardinal Messenger","0","27826","1","126.7","add"
"141","RLM - Cardinal Messenger","99","27827","1","152.5","add"
"141","RLM - Cardinal Messenger","99","27828","1","160.5","add"
"141","RLM - Cardinal Messenger","0","27829","1","133.7","add"
"141","RLM - Cardinal Messenger","99","27830","1","175.6","add"
"141","RLM - Cardinal Messenger","0","27831","1","106.2","add"
"141","RLM - Cardinal Messenger","0","27832","1","105.4","add"
"141","RLM - Cardinal Messenger","0","27833","1","144.6","add"
"141","RLM - Cardinal Messenger","0","27834","1","144.8","add"
"141","RLM - Cardinal Messenger","0","27835","1","148.6","add"
"141","RLM - Cardinal Messenger","0","27836","1","143.6","add"
"141","RLM - Cardinal Messenger","99","27837","1","160.7","add"
"141","RLM - Cardinal Messenger","0","27839","1","116.7","add"
"141","RLM - Cardinal Messenger","0","27840","1","99","add"
"141","RLM - Cardinal Messenger","0","27841","1","105.4","add"
"141","RLM - Cardinal Messenger","0","27842","1","117.7","add"
"141","RLM - Cardinal Messenger","0","27843","1","114.4","add"
"141","RLM - Cardinal Messenger","0","27844","1","132.1","add"
"141","RLM - Cardinal Messenger","0","27845","1","96.3","add"
"141","RLM - Cardinal Messenger","0","27846","1","115","add"
"141","RLM - Cardinal Messenger","0","27847","1","99.3","add"
"141","RLM - Cardinal Messenger","0","27849","1","87.7","add"
"141","RLM - Cardinal Messenger","0","27850","1","122.6","add"
"141","RLM - Cardinal Messenger","99","27851","1","170","add"
"141","RLM - Cardinal Messenger","0","27852","1","130.4","add"
"141","RLM - Cardinal Messenger","0","27853","1","81.2","add"
"141","RLM - Cardinal Messenger","0","27855","1","74.3","add"
"141","RLM - Cardinal Messenger","0","27856","1","146.6","add"
"141","RLM - Cardinal Messenger","0","27857","1","101.4","add"
"141","RLM - Cardinal Messenger","0","27858","1","149.8","add"
"141","RLM - Cardinal Messenger","99","27860","1","175.2","add"
"141","RLM - Cardinal Messenger","0","27861","1","126.2","add"
"141","RLM - Cardinal Messenger","0","27862","1","79.5","add"
"141","RLM - Cardinal Messenger","99","27863","1","179","add"
"141","RLM - Cardinal Messenger","0","27864","1","135.3","add"
"141","RLM - Cardinal Messenger","0","27865","1","121","add"
"141","RLM - Cardinal Messenger","0","27866","1","100.5","add"
"141","RLM - Cardinal Messenger","0","27867","1","86.1","add"
"141","RLM - Cardinal Messenger","0","27868","1","141.1","add"
"141","RLM - Cardinal Messenger","0","27869","1","90.9","add"
"141","RLM - Cardinal Messenger","0","27870","1","109","add"
"141","RLM - Cardinal Messenger","0","27871","1","123.6","add"
"141","RLM - Cardinal Messenger","0","27872","1","96.5","add"
"141","RLM - Cardinal Messenger","0","27873","1","140.9","add"
"141","RLM - Cardinal Messenger","0","27874","1","103.7","add"
"141","RLM - Cardinal Messenger","0","27875","1","150.7","add"
"141","RLM - Cardinal Messenger","0","27876","1","88","add"
"141","RLM - Cardinal Messenger","0","27877","1","77.4","add"
"141","RLM - Cardinal Messenger","99","27878","1","151.6","add"
"141","RLM - Cardinal Messenger","99","27879","1","152.2","add"
"141","RLM - Cardinal Messenger","99","27880","1","161.9","add"
"141","RLM - Cardinal Messenger","0","27881","1","107.4","add"
"141","RLM - Cardinal Messenger","99","27882","1","155.8","add"
"141","RLM - Cardinal Messenger","99","27883","1","176.6","add"
"141","RLM - Cardinal Messenger","0","27884","1","143.1","add"
"141","RLM - Cardinal Messenger","0","27885","1","139.8","add"
"141","RLM - Cardinal Messenger","0","27886","1","124.8","add"
"141","RLM - Cardinal Messenger","0","27887","1","105.7","add"
"141","RLM - Cardinal Messenger","99","27888","1","166.1","add"
"141","RLM - Cardinal Messenger","0","27889","1","133.6","add"
"141","RLM - Cardinal Messenger","0","27890","1","108.2","add"
"141","RLM - Cardinal Messenger","0","27891","1","133.4","add"
"141","RLM - Cardinal Messenger","0","27892","1","112.9","add"
"141","RLM - Cardinal Messenger","99","27893","1","164.3","add"
"141","RLM - Cardinal Messenger","99","27894","1","163.7","add"
"141","RLM - Cardinal Messenger","99","27895","1","163.7","add"
"141","RLM - Cardinal Messenger","99","27896","1","157.8","add"
"141","RLM - Cardinal Messenger","0","27897","1","83.9","add"
"141","RLM - Cardinal Messenger","0","27906","1","52.3","add"
"141","RLM - Cardinal Messenger","0","27907","1","52.3","add"
"141","RLM - Cardinal Messenger","0","27909","1","53.9","add"
"141","RLM - Cardinal Messenger","0","27910","1","69.3","add"
"141","RLM - Cardinal Messenger","0","27915","1","147.3","add"
"141","RLM - Cardinal Messenger","0","27916","1","55.6","add"
"141","RLM - Cardinal Messenger","0","27917","1","47.5","add"
"141","RLM - Cardinal Messenger","0","27919","1","76.2","add"
"141","RLM - Cardinal Messenger","99","27920","1","155.8","add"
"141","RLM - Cardinal Messenger","0","27921","1","49.4","add"
"141","RLM - Cardinal Messenger","0","27922","1","67.8","add"
"141","RLM - Cardinal Messenger","0","27923","1","50.2","add"
"141","RLM - Cardinal Messenger","0","27924","1","82.6","add"
"141","RLM - Cardinal Messenger","0","27925","1","102.7","add"
"141","RLM - Cardinal Messenger","0","27926","1","46.7","add"
"141","RLM - Cardinal Messenger","0","27927","1","46.2","add"
"141","RLM - Cardinal Messenger","0","27928","1","94.2","add"
"141","RLM - Cardinal Messenger","0","27929","1","45.9","add"
"141","RLM - Cardinal Messenger","0","27930","1","61.7","add"
"141","RLM - Cardinal Messenger","0","27932","1","77.4","add"
"141","RLM - Cardinal Messenger","0","27935","1","56.4","add"
"141","RLM - Cardinal Messenger","99","27936","1","159.6","add"
"141","RLM - Cardinal Messenger","0","27937","1","50.5","add"
"141","RLM - Cardinal Messenger","0","27938","1","56.6","add"
"141","RLM - Cardinal Messenger","0","27939","1","59.7","add"
"141","RLM - Cardinal Messenger","0","27941","1","70.4","add"
"141","RLM - Cardinal Messenger","0","27942","1","74.8","add"
"141","RLM - Cardinal Messenger","99","27943","1","164.2","add"
"141","RLM - Cardinal Messenger","0","27944","1","65.9","add"
"141","RLM - Cardinal Messenger","0","27946","1","62.5","add"
"141","RLM - Cardinal Messenger","0","27947","1","63.4","add"
"141","RLM - Cardinal Messenger","0","27948","1","83","add"
"141","RLM - Cardinal Messenger","0","27949","1","78.5","add"
"141","RLM - Cardinal Messenger","0","27950","1","39.2","add"
"141","RLM - Cardinal Messenger","0","27953","1","112.4","add"
"141","RLM - Cardinal Messenger","0","27954","1","97.3","add"
"141","RLM - Cardinal Messenger","0","27956","1","46.2","add"
"141","RLM - Cardinal Messenger","0","27957","1","89.1","add"
"141","RLM - Cardinal Messenger","0","27958","1","34.3","add"
"141","RLM - Cardinal Messenger","0","27959","1","90.3","add"
"141","RLM - Cardinal Messenger","99","27960","1","174.2","add"
"141","RLM - Cardinal Messenger","0","27962","1","101.3","add"
"141","RLM - Cardinal Messenger","0","27964","1","71.2","add"
"141","RLM - Cardinal Messenger","0","27965","1","58.4","add"
"141","RLM - Cardinal Messenger","0","27966","1","68.2","add"
"141","RLM - Cardinal Messenger","0","27967","1","75","add"
"141","RLM - Cardinal Messenger","0","27968","1","110.4","add"
"141","RLM - Cardinal Messenger","0","27969","1","57.4","add"
"141","RLM - Cardinal Messenger","0","27970","1","96.2","add"
"141","RLM - Cardinal Messenger","0","27972","1","119.1","add"
"141","RLM - Cardinal Messenger","0","27973","1","54","add"
"141","RLM - Cardinal Messenger","0","27974","1","62.5","add"
"141","RLM - Cardinal Messenger","0","27976","1","39.3","add"
"141","RLM - Cardinal Messenger","0","27978","1","110.6","add"
"141","RLM - Cardinal Messenger","0","27979","1","55.1","add"
"141","RLM - Cardinal Messenger","0","27980","1","71.5","add"
"141","RLM - Cardinal Messenger","0","27981","1","98.8","add"
"141","RLM - Cardinal Messenger","0","27982","1","117.5","add"
"141","RLM - Cardinal Messenger","0","27983","1","94.4","add"
"141","RLM - Cardinal Messenger","0","27985","1","64.1","add"
"141","RLM - Cardinal Messenger","0","27986","1","62.6","add"
"184","RLM - Thomas Transfer and Storage","0","66901","1","145.4","add"
"184","RLM - Thomas Transfer and Storage","99","66930","1","163.7","add"
"184","RLM - Thomas Transfer and Storage","125","66932","1","218.4","add"
"184","RLM - Thomas Transfer and Storage","99","66933","1","181.3","add"
"184","RLM - Thomas Transfer and Storage","99","66935","1","163","add"
"184","RLM - Thomas Transfer and Storage","99","66936","1","197.2","add"
"184","RLM - Thomas Transfer and Storage","99","66937","1","174.7","add"
"184","RLM - Thomas Transfer and Storage","99","66938","1","159","add"
"184","RLM - Thomas Transfer and Storage","99","66939","1","178.7","add"
"184","RLM - Thomas Transfer and Storage","99","66940","1","172.3","add"
"184","RLM - Thomas Transfer and Storage","99","66941","1","197.7","add"
"184","RLM - Thomas Transfer and Storage","99","66942","1","181.3","add"
"184","RLM - Thomas Transfer and Storage","99","66943","1","189.8","add"
"184","RLM - Thomas Transfer and Storage","99","66944","1","182.4","add"
"184","RLM - Thomas Transfer and Storage","125","66945","1","208","add"
"184","RLM - Thomas Transfer and Storage","125","66946","1","221.3","add"
"184","RLM - Thomas Transfer and Storage","99","66948","1","156.5","add"
"184","RLM - Thomas Transfer and Storage","99","66949","1","173.1","add"
"184","RLM - Thomas Transfer and Storage","125","66951","1","225.7","add"
"184","RLM - Thomas Transfer and Storage","125","66952","1","205.5","add"
"184","RLM - Thomas Transfer and Storage","99","66953","1","181.7","add"
"184","RLM - Thomas Transfer and Storage","99","66955","1","200","add"
"184","RLM - Thomas Transfer and Storage","99","66956","1","183.3","add"
"184","RLM - Thomas Transfer and Storage","99","66958","1","191.8","add"
"184","RLM - Thomas Transfer and Storage","99","66959","1","175.5","add"
"184","RLM - Thomas Transfer and Storage","99","66960","1","190.9","add"
"184","RLM - Thomas Transfer and Storage","99","66961","1","164","add"
"184","RLM - Thomas Transfer and Storage","99","66962","1","176.3","add"
"184","RLM - Thomas Transfer and Storage","99","66963","1","177.6","add"
"184","RLM - Thomas Transfer and Storage","99","66964","1","193.5","add"
"184","RLM - Thomas Transfer and Storage","99","66966","1","171.2","add"
"184","RLM - Thomas Transfer and Storage","125","66967","1","212.2","add"
"184","RLM - Thomas Transfer and Storage","99","66968","1","192.6","add"
"184","RLM - Thomas Transfer and Storage","125","66970","1","202.6","add"
"184","RLM - Thomas Transfer and Storage","0","67001","1","29.8","add"
"184","RLM - Thomas Transfer and Storage","0","67002","1","8.7","add"
"184","RLM - Thomas Transfer and Storage","0","67003","1","67.6","add"
"184","RLM - Thomas Transfer and Storage","0","67004","1","56.7","add"
"184","RLM - Thomas Transfer and Storage","0","67005","1","58.7","add"
"184","RLM - Thomas Transfer and Storage","0","67008","1","40.9","add"
"184","RLM - Thomas Transfer and Storage","0","67009","1","72.9","add"
"184","RLM - Thomas Transfer and Storage","0","67010","1","14.8","add"
"184","RLM - Thomas Transfer and Storage","0","67012","1","40.2","add"
"184","RLM - Thomas Transfer and Storage","0","67013","1","26.9","add"
"184","RLM - Thomas Transfer and Storage","0","67016","1","30.4","add"
"184","RLM - Thomas Transfer and Storage","0","67017","1","21.5","add"
"184","RLM - Thomas Transfer and Storage","0","67018","1","76.9","add"
"184","RLM - Thomas Transfer and Storage","0","67019","1","64.1","add"
"184","RLM - Thomas Transfer and Storage","0","67020","1","50.2","add"
"184","RLM - Thomas Transfer and Storage","0","67021","1","104.8","add"
"184","RLM - Thomas Transfer and Storage","0","67022","1","65.8","add"
"184","RLM - Thomas Transfer and Storage","0","67023","1","70.1","add"
"184","RLM - Thomas Transfer and Storage","0","67024","1","84.2","add"
"184","RLM - Thomas Transfer and Storage","0","67025","1","34.1","add"
"184","RLM - Thomas Transfer and Storage","0","67026","1","28.9","add"
"184","RLM - Thomas Transfer and Storage","0","67028","1","110.6","add"
"184","RLM - Thomas Transfer and Storage","0","67029","1","141.6","add"
"184","RLM - Thomas Transfer and Storage","0","67030","1","25.8","add"
"184","RLM - Thomas Transfer and Storage","0","67031","1","37.4","add"
"184","RLM - Thomas Transfer and Storage","0","67035","1","66.9","add"
"184","RLM - Thomas Transfer and Storage","0","67036","1","64.2","add"
"184","RLM - Thomas Transfer and Storage","0","67037","1","13.8","add"
"184","RLM - Thomas Transfer and Storage","0","67038","1","69.4","add"
"184","RLM - Thomas Transfer and Storage","0","67039","1","26.9","add"
"184","RLM - Thomas Transfer and Storage","0","67041","1","44","add"
"184","RLM - Thomas Transfer and Storage","0","67042","1","27.5","add"
"184","RLM - Thomas Transfer and Storage","0","67045","1","59","add"
"184","RLM - Thomas Transfer and Storage","0","67047","1","66.7","add"
"184","RLM - Thomas Transfer and Storage","0","67049","1","70.8","add"
"184","RLM - Thomas Transfer and Storage","0","67050","1","27.2","add"
"184","RLM - Thomas Transfer and Storage","0","67051","1","59.7","add"
"184","RLM - Thomas Transfer and Storage","0","67052","1","21.5","add"
"184","RLM - Thomas Transfer and Storage","0","67053","1","46.8","add"
"184","RLM - Thomas Transfer and Storage","0","67054","1","117.3","add"
"184","RLM - Thomas Transfer and Storage","0","67055","1","15.6","add"
"184","RLM - Thomas Transfer and Storage","0","67056","1","41.6","add"
"184","RLM - Thomas Transfer and Storage","0","67057","1","108.3","add"
"184","RLM - Thomas Transfer and Storage","0","67058","1","58.9","add"
"184","RLM - Thomas Transfer and Storage","0","67059","1","108","add"
"184","RLM - Thomas Transfer and Storage","0","67060","1","15","add"
"184","RLM - Thomas Transfer and Storage","0","67061","1","89.6","add"
"184","RLM - Thomas Transfer and Storage","0","67062","1","41.6","add"
"184","RLM - Thomas Transfer and Storage","0","67063","1","61.8","add"
"184","RLM - Thomas Transfer and Storage","0","67065","1","93","add"
"184","RLM - Thomas Transfer and Storage","0","67066","1","92.9","add"
"184","RLM - Thomas Transfer and Storage","0","67067","1","15.5","add"
"184","RLM - Thomas Transfer and Storage","0","67068","1","53","add"
"184","RLM - Thomas Transfer and Storage","0","67070","1","95.9","add"
"184","RLM - Thomas Transfer and Storage","0","67071","1","108.8","add"
"184","RLM - Thomas Transfer and Storage","0","67072","1","43.9","add"
"184","RLM - Thomas Transfer and Storage","0","67073","1","56.8","add"
"184","RLM - Thomas Transfer and Storage","0","67074","1","32","add"
"184","RLM - Thomas Transfer and Storage","0","67101","1","21.8","add"
"184","RLM - Thomas Transfer and Storage","0","67102","1","78.9","add"
"184","RLM - Thomas Transfer and Storage","0","67103","1","45.7","add"
"184","RLM - Thomas Transfer and Storage","0","67104","1","94","add"
"184","RLM - Thomas Transfer and Storage","0","67105","1","53.2","add"
"184","RLM - Thomas Transfer and Storage","0","67106","1","38.3","add"
"184","RLM - Thomas Transfer and Storage","0","67107","1","49.2","add"
"184","RLM - Thomas Transfer and Storage","0","67108","1","37.9","add"
"184","RLM - Thomas Transfer and Storage","0","67109","1","125.9","add"
"184","RLM - Thomas Transfer and Storage","0","67110","1","18.5","add"
"184","RLM - Thomas Transfer and Storage","0","67111","1","44.1","add"
"184","RLM - Thomas Transfer and Storage","0","67112","1","83.4","add"
"184","RLM - Thomas Transfer and Storage","0","67114","1","32","add"
"184","RLM - Thomas Transfer and Storage","0","67117","1","35.7","add"
"184","RLM - Thomas Transfer and Storage","0","67118","1","42.7","add"
"184","RLM - Thomas Transfer and Storage","0","67119","1","43.3","add"
"184","RLM - Thomas Transfer and Storage","0","67120","1","23.1","add"
"184","RLM - Thomas Transfer and Storage","0","67122","1","48.2","add"
"184","RLM - Thomas Transfer and Storage","0","67123","1","36.7","add"
"184","RLM - Thomas Transfer and Storage","0","67124","1","86","add"
"184","RLM - Thomas Transfer and Storage","99","67127","1","155.8","add"
"184","RLM - Thomas Transfer and Storage","0","67131","1","33","add"
"184","RLM - Thomas Transfer and Storage","0","67132","1","41.4","add"
"184","RLM - Thomas Transfer and Storage","0","67133","1","14.4","add"
"184","RLM - Thomas Transfer and Storage","0","67134","1","96.9","add"
"184","RLM - Thomas Transfer and Storage","0","67135","1","30.5","add"
"184","RLM - Thomas Transfer and Storage","0","67137","1","58","add"
"184","RLM - Thomas Transfer and Storage","0","67138","1","82","add"
"184","RLM - Thomas Transfer and Storage","0","67140","1","49.6","add"
"184","RLM - Thomas Transfer and Storage","0","67142","1","74","add"
"184","RLM - Thomas Transfer and Storage","0","67143","1","119.5","add"
"184","RLM - Thomas Transfer and Storage","0","67144","1","30.6","add"
"184","RLM - Thomas Transfer and Storage","0","67146","1","28.2","add"
"184","RLM - Thomas Transfer and Storage","0","67147","1","18.6","add"
"184","RLM - Thomas Transfer and Storage","0","67149","1","28.9","add"
"184","RLM - Thomas Transfer and Storage","0","67150","1","138.6","add"
"184","RLM - Thomas Transfer and Storage","0","67151","1","39.9","add"
"184","RLM - Thomas Transfer and Storage","0","67152","1","37.2","add"
"184","RLM - Thomas Transfer and Storage","0","67154","1","37","add"
"184","RLM - Thomas Transfer and Storage","0","67155","1","127.7","add"
"184","RLM - Thomas Transfer and Storage","0","67156","1","45.8","add"
"184","RLM - Thomas Transfer and Storage","0","67159","1","78.8","add"
"184","RLM - Thomas Transfer and Storage","0","67201","1","8.4","add"
"184","RLM - Thomas Transfer and Storage","0","67202","1","8","add"
"184","RLM - Thomas Transfer and Storage","0","67203","1","13.1","add"
"184","RLM - Thomas Transfer and Storage","0","67204","1","14.5","add"
"184","RLM - Thomas Transfer and Storage","0","67205","1","17","add"
"184","RLM - Thomas Transfer and Storage","0","67206","1","3.4","add"
"184","RLM - Thomas Transfer and Storage","0","67207","1","2.6","add"
"184","RLM - Thomas Transfer and Storage","0","67208","1","5.8","add"
"184","RLM - Thomas Transfer and Storage","0","67209","1","13","add"
"184","RLM - Thomas Transfer and Storage","0","67210","1","6.1","add"
"184","RLM - Thomas Transfer and Storage","0","67211","1","8.5","add"
"184","RLM - Thomas Transfer and Storage","0","67212","1","14.4","add"
"184","RLM - Thomas Transfer and Storage","0","67213","1","9.4","add"
"184","RLM - Thomas Transfer and Storage","0","67214","1","7.8","add"
"184","RLM - Thomas Transfer and Storage","0","67215","1","15.4","add"
"184","RLM - Thomas Transfer and Storage","0","67216","1","12.1","add"
"184","RLM - Thomas Transfer and Storage","0","67217","1","13","add"
"184","RLM - Thomas Transfer and Storage","0","67218","1","5","add"
"184","RLM - Thomas Transfer and Storage","0","67219","1","12.2","add"
"184","RLM - Thomas Transfer and Storage","0","67220","1","12.2","add"
"184","RLM - Thomas Transfer and Storage","0","67221","1","4.5","add"
"184","RLM - Thomas Transfer and Storage","0","67223","1","20.2","add"
"184","RLM - Thomas Transfer and Storage","0","67226","1","10.5","add"
"184","RLM - Thomas Transfer and Storage","0","67227","1","19.7","add"
"184","RLM - Thomas Transfer and Storage","0","67228","1","10.8","add"
"184","RLM - Thomas Transfer and Storage","0","67230","1","4.6","add"
"184","RLM - Thomas Transfer and Storage","0","67232","1","11.2","add"
"184","RLM - Thomas Transfer and Storage","0","67235","1","18.5","add"
"184","RLM - Thomas Transfer and Storage","0","67260","1","10.6","add"
"184","RLM - Thomas Transfer and Storage","0","67275","1","13.4","add"
"184","RLM - Thomas Transfer and Storage","0","67276","1","14.7","add"
"184","RLM - Thomas Transfer and Storage","0","67277","1","14.7","add"
"184","RLM - Thomas Transfer and Storage","0","67278","1","8.3","add"
"184","RLM - Thomas Transfer and Storage","0","67301","1","109.8","add"
"184","RLM - Thomas Transfer and Storage","0","67330","1","133.1","add"
"184","RLM - Thomas Transfer and Storage","0","67332","1","147.6","add"
"184","RLM - Thomas Transfer and Storage","0","67333","1","114.9","add"
"184","RLM - Thomas Transfer and Storage","0","67334","1","101.1","add"
"184","RLM - Thomas Transfer and Storage","0","67335","1","113","add"
"184","RLM - Thomas Transfer and Storage","99","67336","1","155.5","add"
"184","RLM - Thomas Transfer and Storage","0","67337","1","130.3","add"
"184","RLM - Thomas Transfer and Storage","0","67340","1","128","add"
"184","RLM - Thomas Transfer and Storage","0","67341","1","114.3","add"
"184","RLM - Thomas Transfer and Storage","0","67342","1","138.5","add"
"184","RLM - Thomas Transfer and Storage","0","67344","1","102.4","add"
"184","RLM - Thomas Transfer and Storage","0","67345","1","79.7","add"
"184","RLM - Thomas Transfer and Storage","0","67346","1","85.5","add"
"184","RLM - Thomas Transfer and Storage","0","67347","1","114.7","add"
"184","RLM - Thomas Transfer and Storage","0","67349","1","67.2","add"
"184","RLM - Thomas Transfer and Storage","0","67351","1","121.2","add"
"184","RLM - Thomas Transfer and Storage","0","67352","1","87.1","add"
"184","RLM - Thomas Transfer and Storage","0","67353","1","77.4","add"
"184","RLM - Thomas Transfer and Storage","0","67354","1","127","add"
"184","RLM - Thomas Transfer and Storage","0","67355","1","107.6","add"
"184","RLM - Thomas Transfer and Storage","0","67356","1","143.2","add"
"184","RLM - Thomas Transfer and Storage","0","67357","1","125","add"
"184","RLM - Thomas Transfer and Storage","0","67360","1","102.2","add"
