zip code,city,state,surcharge, local hub,sub-region, distance to hub
2340,Hanover,MA,0,Deliveright - MA,East Shore MA,36.68
2341,Hanson,MA,0,Deliveright - MA,East Shore MA,38.43
2343,Holbrook,MA,0,Deliveright - MA,Metro,27.98
2344,Middleboro,MA,0,Deliveright - MA,East Shore MA,33.98
2345,Manomet,MA,0,Deliveright - MA,N/A,58.14
2346,Middleboro,MA,0,Deliveright - MA,East Shore MA,42.85
2347,Lakeville,MA,0,Deliveright - MA,East Shore MA,38.71
2348,Lakeville,MA,0,Deliveright - MA,East Shore MA,34.56
2349,Middleboro,MA,0,Deliveright - MA,East Shore MA,36.32
2350,Monponsett,MA,0,Deliveright - MA,East Shore MA,43.45
2351,Abington,MA,0,Deliveright - MA,East Shore MA,27.84
2355,North Carver,MA,0,Deliveright - MA,N/A,42.6
2356,North Easton,MA,0,Deliveright - MA,South Shore MA,19.17
2357,North Easton,MA,0,Deliveright - MA,South Shore MA,21.27
2358,North Pembroke,MA,0,Deliveright - MA,N/A,39.98
2359,Pembroke,MA,0,Deliveright - MA,East Shore MA,41.82
2360,Plymouth,MA,0,Deliveright - MA,East Shore MA,55.81
2361,Plymouth,MA,0,Deliveright - MA,N/A,51.48
2362,Plymouth,MA,0,Deliveright - MA,East Shore MA,49.22
2364,Kingston,MA,0,Deliveright - MA,East Shore MA,49.28
2366,South Carver,MA,0,Deliveright - MA,N/A,48.07
2367,Plympton,MA,0,Deliveright - MA,East Shore MA,44.46
2368,Randolph,MA,0,Deliveright - MA,Metro,20.18
2370,Rockland,MA,0,Deliveright - MA,East Shore MA,33.36
2375,South Easton,MA,0,Deliveright - MA,South Shore MA,21.38
2379,West Bridgewater,MA,0,Deliveright - MA,East Shore MA,26.23
2381,White Horse Beach,MA,0,Deliveright - MA,N/A,57.73
2382,Whitman,MA,0,Deliveright - MA,East Shore MA,33.14
2420,Lexington,MA,0,Deliveright - MA,Central North,30.98
2421,Lexington,MA,0,Deliveright - MA,Central North,27.6
2445,Brookline,MA,0,Deliveright - MA,Boston,19.58
2446,Brookline,MA,0,Deliveright - MA,Boston,20.85
2447,Brookline Village,MA,0,Deliveright - MA,Metro,20.11
2451,Waltham,MA,0,Deliveright - MA,Central North,24.61
2452,Waltham,MA,0,Deliveright - MA,Central North,28.32
2453,Waltham,MA,0,Deliveright - MA,Central North,21.67
2454,Waltham,MA,0,Deliveright - MA,N/A,25.45
2455,North Waltham,MA,0,Deliveright - MA,N/A,27.17
2456,New Town,MA,0,Deliveright - MA,N/A,17.44
2457,Babson Park,MA,0,Deliveright - MA,N/A,13.58
2458,Newton,MA,0,Deliveright - MA,Central North,23.05
2459,Newton Center,MA,0,Deliveright - MA,Central North,17.82
2460,Newtonville,MA,0,Deliveright - MA,Central North,17.32
2461,Newton Highlands,MA,0,Deliveright - MA,Central North,17.91
2462,Newton Lower Falls,MA,0,Deliveright - MA,Central North,19.44
2464,Newton Upper Falls,MA,0,Deliveright - MA,Central North,14.39
2465,West Newton,MA,0,Deliveright - MA,Central North,16.66
2466,Auburndale,MA,0,Deliveright - MA,Central North,20.22
2467,Chestnut Hill,MA,0,Deliveright - MA,Central North,19.51
2468,Waban,MA,0,Deliveright - MA,Central North,15.15
2471,Watertown,MA,0,Deliveright - MA,N/A,24.86
2472,Watertown,MA,0,Deliveright - MA,Central North,23.5
2474,Arlington,MA,0,Deliveright - MA,Central North,32.49
2475,Arlington Heights,MA,0,Deliveright - MA,N/A,32.65
2476,Arlington,MA,0,Deliveright - MA,Central North,30.7
2477,Watertown,MA,0,Deliveright - MA,N/A,32.32
2478,Belmont,MA,0,Deliveright - MA,Central North,31.47
2479,Waverley,MA,0,Deliveright - MA,N/A,29.15
2481,Wellesley Hills,MA,0,Deliveright - MA,Metro,13.24
2482,Wellesley,MA,0,Deliveright - MA,Metro,11.69
2492,Needham,MA,0,Deliveright - MA,Metro,11.5
2493,Weston,MA,0,Deliveright - MA,Central North,17.54
2494,Needham Heights,MA,0,Deliveright - MA,Metro,13.42
2495,Nonantum,MA,0,Deliveright - MA,N/A,17.44
2532,Buzzards Bay,MA,0,Deliveright - MA,Cape Cod,58.54
2534,Cataumet,MA,0,Deliveright - MA,Cape Cod,64.14
2535,Chilmark,MA,500,Deliveright - MA,Cape Cod,98.29
2536,East Falmouth,MA,0,Deliveright - MA,Cape Cod,70.46
2537,East Sandwich,MA,0,Deliveright - MA,Cape Cod,69.43
2538,East Wareham,MA,0,Deliveright - MA,East Shore MA,53.05
2539,Edgartown,MA,500,Deliveright - MA,Cape Cod,93.29
2540,Falmouth,MA,0,Deliveright - MA,Cape Cod,70.29
2541,Falmouth,MA,0,Deliveright - MA,N/A,72.36
2542,Buzzards Bay,MA,0,Deliveright - MA,Cape Cod,64.43
2543,Woods Hole,MA,0,Deliveright - MA,Cape Cod,N/A
2552,Menemsha,MA,0,Deliveright - MA,Cape Cod,94.54
2553,Monument Beach,MA,0,Deliveright - MA,N/A,61.05
2554,Nantucket,MA,500,Deliveright - MA,Cape Cod,112.08
2556,North Falmouth,MA,0,Deliveright - MA,Cape Cod,66.08
2557,Oak Bluffs,MA,500,Deliveright - MA,Cape Cod,83.83
2558,Onset,MA,0,Deliveright - MA,East Shore MA,52.67
2559,Pocasset,MA,0,Deliveright - MA,Cape Cod,62.85
2561,Sagamore,MA,0,Deliveright - MA,Cape Cod,70.02
2562,Sagamore Beach,MA,0,Deliveright - MA,Cape Cod,62.31
2563,Sandwich,MA,0,Deliveright - MA,Cape Cod,64.21
2564,Siasconset,MA,500,Deliveright - MA,Cape Cod,114.89
2565,Silver Beach,MA,0,Deliveright - MA,N/A,66.38
2568,Vineyard Haven,MA,500,Deliveright - MA,Cape Cod,86.22
2571,Wareham,MA,0,Deliveright - MA,East Shore MA,51.9
2573,West Chop,MA,0,Deliveright - MA,Cape Cod,84.82
2574,West Falmouth,MA,0,Deliveright - MA,Cape Cod,69.32
2575,West Tisbury,MA,500,Deliveright - MA,Cape Cod,86.51
2576,West Wareham,MA,0,Deliveright - MA,East Shore MA,46.96
2584,Nantucket,MA,500,Deliveright - MA,N/A,108.13
2601,Hyannis,MA,0,Deliveright - MA,Cape Cod,78.44
2630,Barnstable,MA,0,Deliveright - MA,Cape Cod,78.09
2631,Brewster,MA,0,Deliveright - MA,Cape Cod,93.7
2632,Centerville,MA,0,Deliveright - MA,Cape Cod,77.21
2633,Chatham,MA,0,Deliveright - MA,Cape Cod,95.86
2634,Centerville,MA,0,Deliveright - MA,N/A,76.18
2635,Cotuit,MA,0,Deliveright - MA,Cape Cod,75.02
2637,Cummaquid,MA,0,Deliveright - MA,Cape Cod,81.28
2638,Dennis,MA,0,Deliveright - MA,Cape Cod,86.53
2639,Dennis Port,MA,0,Deliveright - MA,Cape Cod,87.11
2641,East Dennis,MA,0,Deliveright - MA,Cape Cod,88.15
2642,Eastham,MA,0,Deliveright - MA,Cape Cod,100.77
2643,East Orleans,MA,0,Deliveright - MA,Cape Cod,97.62
2644,Forestdale,MA,0,Deliveright - MA,Cape Cod,68.01
2645,Harwich,MA,0,Deliveright - MA,Cape Cod,90.15
2646,Harwich Port,MA,0,Deliveright - MA,Cape Cod,91.11
2647,Hyannis Port,MA,0,Deliveright - MA,Cape Cod,79.78
2648,Marstons Mills,MA,0,Deliveright - MA,Cape Cod,74.92
2649,Mashpee,MA,0,Deliveright - MA,Cape Cod,70.77
2650,North Chatham,MA,0,Deliveright - MA,Cape Cod,95.5
2651,North Eastham,MA,0,Deliveright - MA,Cape Cod,102.14
2652,North Truro,MA,0,Deliveright - MA,Cape Cod,116.69
2653,Orleans,MA,0,Deliveright - MA,Cape Cod,98.27
2655,Osterville,MA,0,Deliveright - MA,Cape Cod,76.98
2657,Provincetown,MA,0,Deliveright - MA,Cape Cod,123.76
2659,South Chatham,MA,0,Deliveright - MA,Cape Cod,93.17
2660,South Dennis,MA,0,Deliveright - MA,Cape Cod,87.58
2661,South Harwich,MA,0,Deliveright - MA,Cape Cod,91.92
2662,South Orleans,MA,0,Deliveright - MA,Cape Cod,93.98
2663,South Wellfleet,MA,0,Deliveright - MA,Cape Cod,106.75
2664,South Yarmouth,MA,0,Deliveright - MA,Cape Cod,82.88
2666,Truro,MA,0,Deliveright - MA,Cape Cod,114.02
2667,Wellfleet,MA,0,Deliveright - MA,Cape Cod,108.37
2668,West Barnstable,MA,0,Deliveright - MA,Cape Cod,73.29
2669,West Chatham,MA,0,Deliveright - MA,Cape Cod,94.06
2670,West Dennis,MA,0,Deliveright - MA,Cape Cod,84.93
2671,West Harwich,MA,0,Deliveright - MA,Cape Cod,87.99
2672,West Hyannisport,MA,0,Deliveright - MA,Cape Cod,78.37
2673,West Yarmouth,MA,0,Deliveright - MA,Cape Cod,82.44
2675,Yarmouth Port,MA,0,Deliveright - MA,Cape Cod,81.69
2702,Assonet,MA,0,Deliveright - MA,South Shore MA,41.72
2703,Attleboro,MA,0,Deliveright - MA,South Shore MA,23.91
2712,Chartley,MA,0,Deliveright - MA,N/A,23.03
2714,Dartmouth,MA,0,Deliveright - MA,South Shore MA,54.58
2715,Dighton,MA,0,Deliveright - MA,South Shore MA,32.84
2717,East Freetown,MA,0,Deliveright - MA,South Shore MA,45.1
2718,East Taunton,MA,0,Deliveright - MA,South Shore MA,38.09
2719,Fairhaven,MA,0,Deliveright - MA,South Shore MA,57.73
2720,Fall River,MA,0,Deliveright - MA,South Shore MA,44.92
2721,Fall River,MA,0,Deliveright - MA,South Shore MA,50.88
2722,Fall River,MA,0,Deliveright - MA,South Shore MA,48.01
2723,Fall River,MA,0,Deliveright - MA,South Shore MA,48.03
2724,Fall River,MA,0,Deliveright - MA,South Shore MA,48.96
2725,Somerset,MA,0,Deliveright - MA,South Shore MA,48.23
2726,Somerset,MA,0,Deliveright - MA,South Shore MA,48.55
2738,Marion,MA,0,Deliveright - MA,East Shore MA,55.32
2739,Mattapoisett,MA,0,Deliveright - MA,East Shore MA,59.51
2740,New Bedford,MA,0,Deliveright - MA,South Shore MA,54.73
2741,New Bedford,MA,0,Deliveright - MA,South Shore MA,55.31
2742,New Bedford,MA,0,Deliveright - MA,N/A,54.95
2743,Acushnet,MA,0,Deliveright - MA,South Shore MA,46.65
2744,New Bedford,MA,0,Deliveright - MA,South Shore MA,57.43
2745,New Bedford,MA,0,Deliveright - MA,South Shore MA,49.35
2746,New Bedford,MA,0,Deliveright - MA,South Shore MA,51.55
2747,North Dartmouth,MA,0,Deliveright - MA,South Shore MA,55.79
2748,South Dartmouth,MA,0,Deliveright - MA,South Shore MA,62.41
2760,North Attleboro,MA,0,Deliveright - MA,South Shore MA,16.72
2761,North Attleboro,MA,0,Deliveright - MA,South Shore MA,15.77
2762,Plainville,MA,0,Deliveright - MA,Metro,12.87
2763,Attleboro Falls,MA,0,Deliveright - MA,South Shore MA,19.78
2764,North Dighton,MA,0,Deliveright - MA,South Shore MA,30.34
2766,Norton,MA,0,Deliveright - MA,South Shore MA,20.92
2767,Raynham,MA,0,Deliveright - MA,South Shore MA,27.41
2768,Raynham Center,MA,0,Deliveright - MA,N/A,27.72
2769,Rehoboth,MA,0,Deliveright - MA,South Shore MA,33.84
2770,Rochester,MA,0,Deliveright - MA,East Shore MA,48.12
2771,Seekonk,MA,0,Deliveright - MA,South Shore MA,31.84
2777,Swansea,MA,0,Deliveright - MA,South Shore MA,45.95
2779,Berkley,MA,0,Deliveright - MA,South Shore MA,37.47
2780,Taunton,MA,0,Deliveright - MA,South Shore MA,26.51
2783,Taunton,MA,0,Deliveright - MA,South Shore MA,25.04
2790,Westport,MA,0,Deliveright - MA,South Shore MA,56.14
2791,Westport Point,MA,0,Deliveright - MA,South Shore MA,60.95
2801,Adamsville,RI,0,Deliveright - MA,Rhode Island,60.39
2802,Albion,RI,0,Deliveright - MA,Rhode Island,20.31
2804,Ashaway,RI,0,Deliveright - MA,Rhode Island,71.38
2806,Barrington,RI,0,Deliveright - MA,Rhode Island,42.74
2807,Block Island,RI,550,Deliveright - MA,Rhode Island,84.44
2808,Bradford,RI,0,Deliveright - MA,Rhode Island,73.67
2809,Bristol,RI,0,Deliveright - MA,Rhode Island,48.33
2812,Carolina,RI,0,Deliveright - MA,Rhode Island,67.26
2813,Charlestown,RI,0,Deliveright - MA,Rhode Island,74.08
2814,Chepachet,RI,0,Deliveright - MA,Rhode Island,29.74
2815,Clayville,RI,0,Deliveright - MA,Rhode Island,41.86
2816,Coventry,RI,0,Deliveright - MA,Rhode Island,54.51
2817,West Greenwich,RI,0,Deliveright - MA,Rhode Island,53.56
2818,East Greenwich,RI,0,Deliveright - MA,Rhode Island,47.85
2822,Exeter,RI,0,Deliveright - MA,Rhode Island,57.81
2823,Fiskeville,RI,0,Deliveright - MA,Rhode Island,39.34
2824,Forestdale,RI,0,Deliveright - MA,Rhode Island,18.83
2825,Foster,RI,0,Deliveright - MA,Rhode Island,43.82
2826,Glendale,RI,0,Deliveright - MA,Rhode Island,24.09
2827,Greene,RI,0,Deliveright - MA,Rhode Island,61.4
2828,Greenville,RI,0,Deliveright - MA,Rhode Island,30.94
2829,Harmony,RI,0,Deliveright - MA,Rhode Island,32.35
2830,Harrisville,RI,0,Deliveright - MA,Rhode Island,23.28
2831,Hope,RI,0,Deliveright - MA,Rhode Island,40.75
2832,Hope Valley,RI,0,Deliveright - MA,Rhode Island,64.12
2833,Hopkinton,RI,0,Deliveright - MA,Rhode Island,69.48
2835,Jamestown,RI,0,Deliveright - MA,Rhode Island,63.12
2836,Kenyon,RI,0,Deliveright - MA,Rhode Island,62.92
2837,Little Compton,RI,0,Deliveright - MA,Rhode Island,64.94
2838,Manville,RI,0,Deliveright - MA,Rhode Island,19.17
2839,Mapleville,RI,0,Deliveright - MA,Rhode Island,26.33
2840,Newport,RI,0,Deliveright - MA,Rhode Island,66.74
2841,Newport,RI,0,Deliveright - MA,Rhode Island,66.56
2842,Middletown,RI,0,Deliveright - MA,Rhode Island,65.38
2852,North Kingstown,RI,0,Deliveright - MA,Rhode Island,52.14
2854,North Kingstown,RI,0,Deliveright - MA,Rhode Island,N/A
2857,North Scituate,RI,0,Deliveright - MA,Rhode Island,37.89
2858,Oakland,RI,0,Deliveright - MA,Rhode Island,24.49
2859,Pascoag,RI,0,Deliveright - MA,Rhode Island,30.57
2860,Pawtucket,RI,0,Deliveright - MA,Rhode Island,28.23
2861,Pawtucket,RI,0,Deliveright - MA,Rhode Island,26.67
2862,Pawtucket,RI,0,Deliveright - MA,Rhode Island,27.48
2863,Central Falls,RI,0,Deliveright - MA,Rhode Island,27.24
2864,Cumberland,RI,0,Deliveright - MA,Rhode Island,16.17
2865,Lincoln,RI,0,Deliveright - MA,Rhode Island,26.53
2871,Portsmouth,RI,0,Deliveright - MA,Rhode Island,60.12
2872,Prudence Island,RI,0,Deliveright - MA,Rhode Island,N/A
2873,Rockville,RI,0,Deliveright - MA,Rhode Island,67.61
2874,Saunderstown,RI,0,Deliveright - MA,Rhode Island,57.39
2875,Shannock,RI,0,Deliveright - MA,Rhode Island,63.69
2876,Slatersville,RI,0,Deliveright - MA,Rhode Island,19.82
2877,Slocum,RI,0,Deliveright - MA,Rhode Island,55.6
2878,Tiverton,RI,0,Deliveright - MA,Rhode Island,55.75
2879,Wakefield,RI,0,Deliveright - MA,Rhode Island,65.32
2880,Wakefield,RI,0,Deliveright - MA,Rhode Island,62.46
2881,Kingston,RI,0,Deliveright - MA,Rhode Island,61.39
2882,Narragansett,RI,0,Deliveright - MA,Rhode Island,65.46
2883,Peace Dale,RI,0,Deliveright - MA,Rhode Island,62.46
2885,Warren,RI,0,Deliveright - MA,Rhode Island,45.79
2886,Warwick,RI,0,Deliveright - MA,Rhode Island,44.02
2887,Warwick,RI,0,Deliveright - MA,Rhode Island,43.12
2888,Warwick,RI,0,Deliveright - MA,Rhode Island,40.07
2889,Warwick,RI,0,Deliveright - MA,Rhode Island,44.37
2891,Westerly,RI,0,Deliveright - MA,Rhode Island,76.57
2892,West Kingston,RI,0,Deliveright - MA,Rhode Island,61.57
2893,West Warwick,RI,0,Deliveright - MA,Rhode Island,45.19
2894,Wood River Junction,RI,0,Deliveright - MA,Rhode Island,69.42
2895,Woonsocket,RI,0,Deliveright - MA,Rhode Island,16.56
2896,North Smithfield,RI,0,Deliveright - MA,Rhode Island,21.55
2898,Wyoming,RI,0,Deliveright - MA,Rhode Island,62.99
2901,Providence,RI,0,Deliveright - MA,Rhode Island,32.12
2902,Providence,RI,0,Deliveright - MA,Rhode Island,32.58
2903,Providence,RI,0,Deliveright - MA,Rhode Island,33.59
2904,Providence,RI,0,Deliveright - MA,Rhode Island,28.22
2905,Providence,RI,0,Deliveright - MA,Rhode Island,35.18
2906,Providence,RI,0,Deliveright - MA,Rhode Island,30.45
2907,Providence,RI,0,Deliveright - MA,Rhode Island,36.06
2908,Providence,RI,0,Deliveright - MA,Rhode Island,32.52
2909,Providence,RI,0,Deliveright - MA,Rhode Island,34.77
2910,Cranston,RI,0,Deliveright - MA,Rhode Island,36.06
2911,North Providence,RI,0,Deliveright - MA,Rhode Island,31.09
2912,Providence,RI,0,Deliveright - MA,Rhode Island,32.89
2914,East Providence,RI,0,Deliveright - MA,Rhode Island,35.64
2915,Riverside,RI,0,Deliveright - MA,Rhode Island,39.51
2916,Rumford,RI,0,Deliveright - MA,Rhode Island,29.32
2917,Smithfield,RI,0,Deliveright - MA,Rhode Island,26.9
2918,Providence,RI,0,Deliveright - MA,Rhode Island,32.62
2919,Johnston,RI,0,Deliveright - MA,Rhode Island,31.36
2920,Cranston,RI,0,Deliveright - MA,Rhode Island,40.22
2921,Cranston,RI,0,Deliveright - MA,Rhode Island,35.87
2940,Providence,RI,0,Deliveright - MA,Rhode Island,32.92
3031,Amherst,NH,0,Deliveright - MA,NH,77.42
3032,Auburn,NH,0,Deliveright - MA,NH,82.65
3033,Brookline,NH,0,Deliveright - MA,NH,59.51
3034,Candia,NH,0,Deliveright - MA,NH,91.62
3036,Chester,NH,0,Deliveright - MA,NH,82.3
3037,Deerfield,NH,0,Deliveright - MA,NH,98.29
3038,Derry,NH,0,Deliveright - MA,NH,77.66
3042,Epping,NH,0,Deliveright - MA,NH,91.77
3043,Francestown,NH,0,Deliveright - MA,NH,89.77
3044,Fremont,NH,0,Deliveright - MA,NH,81.78
3045,Goffstown,NH,0,Deliveright - MA,NH,86.13
3046,Dunbarton,NH,0,Deliveright - MA,NH,93.97
3047,Greenfield,NH,0,Deliveright - MA,NH,75.81
3048,Greenville,NH,0,Deliveright - MA,NH,61.1
3049,Hollis,NH,0,Deliveright - MA,NH,55.81
3051,Hudson,NH,0,Deliveright - MA,NH,63.46
3052,Litchfield,NH,0,Deliveright - MA,NH,71.59
3053,Londonderry,NH,0,Deliveright - MA,NH,76.13
3054,Merrimack,NH,0,Deliveright - MA,NH,71.08
3055,Milford,NH,0,Deliveright - MA,NH,66.87
3057,Mont Vernon,NH,0,Deliveright - MA,NH,79.46
3060,Nashua,NH,0,Deliveright - MA,NH,62.51
3062,Nashua,NH,0,Deliveright - MA,NH,63.43
3063,Nashua,NH,0,Deliveright - MA,NH,66.11
3064,Nashua,NH,0,Deliveright - MA,NH,66.54
3070,New Boston,NH,0,Deliveright - MA,NH,84.98
3071,New Ipswich,NH,0,Deliveright - MA,NH,58.79
3076,Pelham,NH,0,Deliveright - MA,NH,57.26
3077,Raymond,NH,0,Deliveright - MA,NH,96.58
3079,Salem,NH,0,Deliveright - MA,NH,65.15
3082,Lyndeborough,NH,0,Deliveright - MA,NH,75.38
3084,Temple,NH,0,Deliveright - MA,NH,65.09
3086,Wilton,NH,0,Deliveright - MA,NH,66.04
3087,Windham,NH,0,Deliveright - MA,NH,70.56
3101,Manchester,NH,0,Deliveright - MA,Manchester - NH,81
3102,Manchester,NH,0,Deliveright - MA,Manchester - NH,83.36
3103,Manchester,NH,0,Deliveright - MA,Manchester - NH,79.65
3104,Manchester,NH,0,Deliveright - MA,Manchester - NH,83.48
3105,Manchester,NH,0,Deliveright - MA,Manchester - NH,81.16
3106,Hooksett,NH,0,Deliveright - MA,NH,90.49
3107,Manchester,NH,0,Deliveright - MA,Manchester - NH,80.1
3108,Manchester,NH,0,Deliveright - MA,Manchester - NH,80.1
3109,Manchester,NH,0,Deliveright - MA,Manchester - NH,84.37
3110,Bedford,NH,0,Deliveright - MA,NH,80.94
3111,Manchester,NH,0,Deliveright - MA,Manchester - NH,80.1
3218,Barnstead,NH,0,Deliveright - MA,NH,116.17
3220,Belmont,NH,0,Deliveright - MA,NH,119.19
3221,Bradford,NH,0,Deliveright - MA,NH,121.84
3224,Canterbury,NH,0,Deliveright - MA,NH,109.96
3225,Center Barnstead,NH,0,Deliveright - MA,NH,120.06
3229,Contoocook,NH,0,Deliveright - MA,NH,104.1
3234,Epsom,NH,0,Deliveright - MA,NH,101.82
3235,Franklin,NH,0,Deliveright - MA,NH,118.3
3237,Gilmanton,NH,0,Deliveright - MA,NH,115.4
3242,Henniker,NH,0,Deliveright - MA,NH,111.34
3244,Hillsborough,NH,0,Deliveright - MA,NH,121.59
3255,Newbury,NH,0,Deliveright - MA,NH,128.63
3261,Northwood,NH,0,Deliveright - MA,NH,109.06
3263,Pittsfield,NH,0,Deliveright - MA,NH,114.31
3268,Salisbury,NH,0,Deliveright - MA,NH,116.58
3275,Suncook,NH,0,Deliveright - MA,NH,94.74
3276,Tilton,NH,0,Deliveright - MA,NH,114.16
3278,Warner,NH,0,Deliveright - MA,NH,115.84
3280,Washington,NH,0,Deliveright - MA,NH,129.72
3281,Weare,NH,0,Deliveright - MA,NH,97.81
3290,Nottingham,NH,0,Deliveright - MA,NH,106.72
3301,Concord,NH,0,Deliveright - MA,NH,99.64
3302,Concord,NH,0,Deliveright - MA,NH,98.93
3303,Concord,NH,0,Deliveright - MA,NH,115.93
3304,Bow,NH,0,Deliveright - MA,NH,92.46
3305,Concord,NH,0,Deliveright - MA,NH,100.74
3307,Loudon,NH,0,Deliveright - MA,NH,107.2
3431,Keene,NH,0,Deliveright - MA,NH,89.26
3440,Antrim,NH,0,Deliveright - MA,NH,86.04
3442,Bennington,NH,0,Deliveright - MA,NH,81.64
3444,Dublin,NH,0,Deliveright - MA,NH,82.76
3445,Sullivan,NH,0,Deliveright - MA,NH,95.05
3446,Swanzey,NH,0,Deliveright - MA,NH,86.29
3447,Fitzwilliam,NH,0,Deliveright - MA,NH,74.92
3448,Gilsum,NH,0,Deliveright - MA,NH,94.71
3449,Hancock,NH,0,Deliveright - MA,NH,79.09
3450,Harrisville,NH,0,Deliveright - MA,NH,85.69
3452,Jaffrey,NH,0,Deliveright - MA,NH,75.78
3455,Marlborough,NH,0,Deliveright - MA,NH,83.46
3456,Marlow,NH,0,Deliveright - MA,NH,102.98
3457,Nelson,NH,0,Deliveright - MA,NH,89.98
3458,Peterborough,NH,0,Deliveright - MA,NH,69.38
3461,Rindge,NH,0,Deliveright - MA,NH,68.79
3464,Stoddard,NH,0,Deliveright - MA,NH,91.53
3465,Troy,NH,0,Deliveright - MA,NH,76.1
3470,Winchester,NH,0,Deliveright - MA,NH,81.99
3605,Lempster,NH,0,Deliveright - MA,NH,110.61
3752,Goshen,NH,0,Deliveright - MA,NH,138.17
3801,Portsmouth,NH,0,Deliveright - MA,NH,88.77
3811,Atkinson,NH,0,Deliveright - MA,NH,70.96
3815,Center Strafford,NH,0,Deliveright - MA,NH,109.12
3819,Danville,NH,0,Deliveright - MA,NH,77.54
3820,Dover,NH,0,Deliveright - MA,NH,96.12
3824,Durham,NH,0,Deliveright - MA,NH,96.09
3825,Barrington,NH,0,Deliveright - MA,NH,104.78
3826,East Hampstead,NH,0,Deliveright - MA,NH,74.65
3827,East Kingston,NH,0,Deliveright - MA,NH,79.07
3833,Exeter,NH,0,Deliveright - MA,NH,91.19
3839,Rochester,NH,0,Deliveright - MA,NH,105.37
3840,Greenland,NH,0,Deliveright - MA,NH,88.21
3841,Hampstead,NH,0,Deliveright - MA,NH,75.45
3842,Hampton,NH,0,Deliveright - MA,NH,77.9
3844,Hampton Falls,NH,0,Deliveright - MA,NH,75.57
3848,Kingston,NH,0,Deliveright - MA,NH,76.56
3854,New Castle,NH,0,Deliveright - MA,NH,90.11
3856,Newfields,NH,0,Deliveright - MA,NH,87.69
3857,Newmarket,NH,0,Deliveright - MA,NH,88.76
3858,Newton,NH,0,Deliveright - MA,NH,75.28
3862,North Hampton,NH,0,Deliveright - MA,NH,83.17
3865,Plaistow,NH,0,Deliveright - MA,NH,70.82
3867,Rochester,NH,0,Deliveright - MA,NH,106.81
3868,Rochester,NH,0,Deliveright - MA,NH,110.53
3869,Rollinsford,NH,0,Deliveright - MA,NH,98.92
3870,Rye,NH,0,Deliveright - MA,NH,86.52
3873,Sandown,NH,0,Deliveright - MA,NH,79.14
3874,Seabrook,NH,0,Deliveright - MA,NH,73.99
3878,Somersworth,NH,0,Deliveright - MA,NH,101.01
3884,Strafford,NH,0,Deliveright - MA,NH,114.9
3885,Stratham,NH,0,Deliveright - MA,NH,85.67
3901,Berwick,ME,0,Deliveright - MA,NH,103.38
3902,Cape Neddick,ME,0,Deliveright - MA,NH,100.76
3903,Eliot,ME,0,Deliveright - MA,NH,92.43
3904,Kittery,ME,0,Deliveright - MA,NH,90.03
3905,Kittery Point,ME,0,Deliveright - MA,NH,93.38
3906,North Berwick,ME,0,Deliveright - MA,NH,110.29
3907,Ogunquit,ME,0,Deliveright - MA,NH,103.38
3908,South Berwick,ME,0,Deliveright - MA,NH,100.83
3909,York,ME,0,Deliveright - MA,NH,95.39
4005,Biddeford,ME,0,Deliveright - MA,Maine,128.08
4043,Kennebunk,ME,0,Deliveright - MA,Maine,114.52
4046,Kennebunkport,ME,0,Deliveright - MA,Maine,121.09
4064,Old Orchard Beach,ME,0,Deliveright - MA,Maine,126.88
4072,Saco,ME,0,Deliveright - MA,Maine,125.89
4074,Scarborough,ME,0,Deliveright - MA,Maine,131.76
4090,Wells,ME,0,Deliveright - MA,NH,109.45
4092,Westbrook,ME,0,Deliveright - MA,Maine,138.73
4101,Portland,ME,0,Deliveright - MA,Maine,137.19
